latitude,longitude
-23.611298,-46.664904
-23.56026,-46.696531
-23.555563,-46.645643
-23.613692999999998,-46.668713000000004
-23.510788,-46.658483000000004
-23.652317,-46.54593300000001
-23.595538,-46.667778999999996
-23.571998,-46.644833
-23.570320000000002,-46.643683
-23.476473000000002,-46.54651
-23.722502,-46.549842
-23.487318,-46.548642
-23.573555,-46.658173
-23.622518,-46.698459
-23.651939000000002,-46.534133000000004
-23.573732,-46.695918
-23.697426999999998,-46.552528
-23.577233,-46.643008
-23.652357000000002,-46.658239
-23.591732,-46.643737
-23.48183,-46.63151
-23.585107,-46.676429999999996
-23.609057999999997,-46.638023
-23.535337,-46.71002100000001
-23.532086,-46.687402
-23.545463,-46.571203000000004
-23.645164,-46.641049
-23.528273000000002,-46.702119
-23.581559,-46.593978
-23.558418,-46.665507
-23.544693,-46.642938
-23.601573000000002,-46.63330300000001
-23.573732,-46.695918
-23.605563,-46.65943400000001
-23.630916,-46.736519
-23.510788,-46.658483000000004
-23.510788,-46.658483000000004
-23.640255,-46.673716
-23.566682999999998,-46.652089000000004
-23.573732,-46.695918
-23.703433999999998,-46.55155300000001
-23.55538,-46.561281
-23.712196,-46.543347
-23.60251400000001,-46.650319
-23.612888,-46.657649
-23.581559,-46.593978
-23.538593,-46.567443
-23.588973,-46.683344
-23.605653,-46.667598999999996
-23.613692999999998,-46.668713000000004
-23.562598,-46.668343
-23.565023,-46.654098
-23.545368,-46.639534999999995
-23.711865,-46.54358
-23.531658,-46.698049
-23.585015,-46.639059
-23.621032999999997,-46.565048
-23.645411,-46.541989
-23.697426999999998,-46.552528
-23.562070000000002,-46.693267999999996
-23.535293,-46.658763
-23.562744,-46.66950900000001
-23.590495999999998,-46.620145
-23.556570999999998,-46.661628
-23.540088,-46.674903
-23.643766,-46.536398
-23.572058,-46.622633
-23.539713,-46.683808
-23.573732,-46.695918
-23.540383,-46.651128
-23.585908,-46.677378999999995
-23.607888,-46.670951
-23.673196,-46.558455
-23.631755,-46.736798
-23.455143,-46.557909
-23.603848,-46.669809
-23.524623000000002,-46.628845
-23.553878,-46.653533
-23.613692999999998,-46.668713000000004
-23.613138,-46.662149
-23.630916,-46.736519
-23.608703,-46.65945900000001
-23.56259,-46.55999600000001
-23.572625,-46.654173
-23.711865,-46.54358
-23.574571,-46.644238
-23.604067999999998,-46.628498
-23.573732,-46.695918
-23.606275,-46.672114
-23.587432999999997,-46.64485300000001
-23.603848,-46.669809
-23.638605,-46.670262
-23.603478,-46.659799
-23.545463,-46.571203000000004
-23.535223000000002,-46.682253
-23.573313,-46.631888000000004
-23.579233,-46.624153
-23.555332999999997,-46.640218
-23.562063000000002,-46.621878
-23.596034,-46.68932
-23.602595,-46.680229
-23.697426999999998,-46.552528
-23.581488,-46.643848
-23.621448,-46.698861
-23.597719,-46.650315
-23.563423,-46.667438
-23.570396,-46.66017
-23.622076,-46.557473
-23.51725,-46.616683
-23.584668,-46.673369
-23.640255,-46.673716
-23.438833,-46.546198
-23.534518,-46.683375
-23.608328,-46.687444
-23.668125,-46.532802000000004
-23.673196,-46.558455
-23.567589,-46.690173
-23.55538,-46.561281
-23.601412,-46.668554
-23.583208,-46.673857
-23.592966,-46.636663
-23.601743,-46.661976
-23.613692999999998,-46.668713000000004
-23.594852,-46.68594
-23.553665,-46.658793
-23.555497,-46.635921999999994
-23.615854000000002,-46.627368
-23.581559,-46.593978
-23.523635000000002,-46.664588
-23.48901,-46.548809999999996
-23.460498,-46.527837
-23.668125,-46.532802000000004
-23.546538,-46.635358000000004
-23.543126,-46.657577
-23.562673999999998,-46.654981
-23.562804999999997,-46.686647
-23.612833,-46.687999
-23.539713,-46.683808
-23.604982999999997,-46.693719
-23.543178,-46.631879999999995
-23.570320000000002,-46.643683
-23.545897,-46.644531
-23.58108,-46.675809
-23.582463,-46.678489
-23.593363,-46.638133
-23.582606,-46.637932
-23.631848,-46.69143
-23.54059800000001,-46.717779
-23.598473000000002,-46.674073
-23.572625,-46.654173
-23.56973,-46.656918
-23.599579000000002,-46.609584999999996
-23.583208,-46.673857
-23.57163,-46.658758
-23.555563,-46.645643
-23.582698,-46.681699
-23.619035999999998,-46.69699
-23.553876000000002,-46.779596999999995
-23.555497,-46.635921999999994
-23.609953,-46.637948
-23.48183,-46.63151
-23.544648000000002,-46.566853
-23.564767,-46.667013
-23.684864,-46.557578
-23.54901700000001,-46.60426
-23.664209,-46.526943
-23.524623000000002,-46.628845
-23.673939,-46.536547
-23.586563,-46.626583000000004
-23.585107,-46.676429999999996
-23.58108,-46.675809
-23.631755,-46.736798
-23.5069,-46.626993
-23.564713,-46.681239
-23.596705,-46.655875
-23.690539,-46.558648
-23.56259,-46.55999600000001
-23.558418,-46.665507
-23.583208,-46.673857
-23.550686,-46.724861
-23.476473000000002,-46.54651
-23.49842300000001,-46.625658
-23.581559,-46.593978
-23.615854000000002,-46.627368
-23.613463,-46.661304
-23.603848,-46.669809
-23.604982999999997,-46.693719
-23.631848,-46.69143
-23.585157000000002,-46.635588
-23.59061,-46.689686
-23.573578,-46.648838
-23.56366400000001,-46.653651
-23.54901,-46.642322
-23.633456,-46.691775
-23.556554000000002,-46.658594
-23.565397,-46.651534999999996
-23.697426999999998,-46.552528
-23.528273000000002,-46.702119
-23.570396,-46.66017
-23.521273,-46.700399
-23.538593,-46.567443
-23.545897,-46.644531
-23.585107,-46.676429999999996
-23.455143,-46.557909
-23.55012300000001,-46.691503999999995
-23.65405,-46.532755
-23.683613,-46.55812
-23.553665,-46.658793
-23.538362,-46.654753
-23.592257999999998,-46.680564000000004
-23.56973,-46.656918
-23.487406,-46.633109999999995
-23.553878,-46.653533
-23.631848,-46.69143
-23.585157000000002,-46.635588
-23.605823,-46.660459
-23.545583999999998,-46.651824
-23.522388,-46.656863
-23.595008,-46.67445900000001
-23.564767,-46.667013
-23.593583,-46.677951
-23.567538,-46.658443
-23.562598,-46.668343
-23.56462,-46.66510200000001
-23.569955,-46.692863
-23.566457999999997,-46.684809
-23.560688,-46.668268
-23.601743,-46.661976
-23.566149,-46.696040999999994
-23.504514,-46.63945
-23.553043,-46.658743
-23.585107,-46.676429999999996
-23.565023,-46.654098
-23.545954000000002,-46.638771999999996
-23.589018,-46.639168
-23.631755,-46.736798
-23.562744,-46.66950900000001
-23.463068,-46.535782
-23.566288,-46.684349
-23.557782,-46.650043
-23.540588,-46.551603
-23.594625,-46.669307
-23.460498,-46.527837
-23.673196,-46.558455
-23.573578,-46.648838
-23.558418,-46.665507
-23.466552,-46.524627
-23.631848,-46.69143
-23.539288,-46.663579
-23.506322,-46.626718
-23.609955,-46.63780300000001
-23.54901700000001,-46.60426
-23.539713,-46.683808
-23.596877,-46.689898
-23.553878,-46.653533
-23.573043,-46.654628
-23.561497,-46.563441999999995
-23.684864,-46.557578
-23.585157000000002,-46.635588
-23.599324,-46.636733
-23.711147,-46.550585999999996
-23.542638,-46.653821
-23.561497,-46.563441999999995
-23.571998,-46.644833
-23.633456,-46.691775
-23.722502,-46.549842
-23.566457999999997,-46.684809
-23.610093,-46.643738
-23.622518,-46.698459
-23.545954000000002,-46.638771999999996
-23.58108,-46.675809
-23.556428,-46.691544
-23.652357000000002,-46.658239
-23.527613,-46.680605
-23.621648999999998,-46.698045
-23.595448,-46.677574
-23.566457999999997,-46.684809
-23.607217000000002,-46.690469
-23.597653,-46.674489
-23.570320000000002,-46.643683
-23.585107,-46.676429999999996
-23.631848,-46.69143
-23.57163,-46.658758
-23.607888,-46.670951
-23.722502,-46.549842
-23.54901700000001,-46.60426
-23.573732,-46.695918
-23.570114999999998,-46.687914
-23.584423,-46.647773
-23.558418,-46.665507
-23.50850100000001,-46.687723
-23.585107,-46.676429999999996
-23.558698,-46.666163
-23.548898,-46.566565000000004
-23.607344,-46.692365
-23.616493,-46.672779
-23.562598,-46.668343
-23.545897,-46.644531
-23.55538,-46.561281
-23.510788,-46.658483000000004
-23.553665,-46.658793
-23.54901,-46.642322
-23.565023,-46.654098
-23.621084,-46.639653
-23.587077999999998,-46.643828000000006
-23.633456,-46.691775
-23.467404000000002,-46.530657
-23.45807000000001,-46.530429999999996
-23.51725,-46.616683
-23.545583999999998,-46.651824
-23.58108,-46.675809
-23.596018,-46.686958000000004
-23.595448,-46.677574
-23.712196,-46.543347
-23.611029000000002,-46.690721
-23.65405,-46.532755
-23.540088,-46.674903
-23.48183,-46.63151
-23.545897,-46.644531
-23.543118,-46.682893
-23.614494,-46.617197999999995
-23.559197,-46.659121999999996
-23.455143,-46.557909
-23.577233,-46.673489000000004
-23.564713,-46.681239
-23.545954000000002,-46.638771999999996
-23.518763,-46.703556
-23.461336,-46.528558000000004
-23.510788,-46.658483000000004
-23.621126,-46.688109000000004
-23.553043,-46.658743
-23.55538,-46.561281
-23.631778,-46.706474
-23.4638,-46.5263
-23.554338,-46.601083
-23.601412,-46.668554
-23.573732,-46.695918
-23.630916,-46.736519
-23.561575,-46.674109
-23.607705,-46.692495
-23.615854000000002,-46.627368
-23.599324,-46.636733
-23.548898,-46.566565000000004
-23.673939,-46.536547
-23.604067999999998,-46.628498
-23.603848,-46.669809
-23.673939,-46.536547
-23.527313,-46.675967
-23.467404000000002,-46.530657
-23.647204000000002,-46.540258
-23.566682999999998,-46.652089000000004
-23.601743,-46.661976
-23.673196,-46.558455
-23.445273,-46.521465
-23.581559,-46.593978
-23.546619,-46.5996
-23.55565,-46.598493
-23.545897,-46.644531
-23.622076,-46.557473
-23.571428,-46.661163
-23.612888,-46.657649
-23.529833,-46.576668
-23.608307999999997,-46.670414
-23.593583,-46.677951
-23.630916,-46.736519
-23.543126,-46.657577
-23.559973,-46.632988
-23.570396,-46.66017
-23.581559,-46.593978
-23.603538,-46.679051
-23.528265,-46.733388
-23.565843,-46.680304
-23.565023,-46.654098
-23.582313,-46.675599
-23.585107,-46.676429999999996
-23.562598,-46.668343
-23.550686,-46.724861
-23.568203,-46.648063
-23.563579999999998,-46.593718
-23.445273,-46.521465
-23.631848,-46.69143
-23.538493,-46.575158
-23.583443,-46.637795000000004
-23.545897,-46.644531
-23.553665,-46.658793
-23.601714,-46.660466
-23.608307999999997,-46.670414
-23.585107,-46.676429999999996
-23.594443,-46.673894
-23.603848,-46.669809
-23.510788,-46.658483000000004
-23.569955,-46.692863
-23.510788,-46.658483000000004
-23.593505,-46.670466
-23.60251400000001,-46.650319
-23.582328,-46.68366500000001
-23.599324,-46.636733
-23.589032999999997,-46.678619
-23.506868,-46.673567999999996
-23.616209,-46.569589
-23.596034,-46.68932
-23.596639,-46.686273
-23.613692999999998,-46.668713000000004
-23.601743,-46.661976
-23.697426999999998,-46.552528
-23.504514,-46.63945
-23.544693,-46.642938
-23.551697,-46.652685999999996
-23.571497,-46.703694
-23.581498,-46.651137
-23.640255,-46.673716
-23.467404000000002,-46.530657
-23.669131,-46.702022
-23.599324,-46.636733
-23.486437,-46.581702
-23.573043,-46.654628
-23.573327,-46.644149
-23.476473000000002,-46.54651
-23.573732,-46.695918
-23.609717,-46.666031
-23.568958,-46.660247999999996
-23.570396,-46.66017
-23.621126,-46.688109000000004
-23.564767,-46.667013
-23.590495999999998,-46.620145
-23.590495999999998,-46.620145
-23.585107,-46.676429999999996
-23.599579000000002,-46.609584999999996
-23.570384,-46.648632
-23.539713,-46.683808
-23.573348,-46.660443
-23.607985,-46.659504
-23.603848,-46.669809
-23.583208,-46.673857
-23.652357000000002,-46.658239
-23.616209,-46.569589
-23.466552,-46.524627
-23.577233,-46.643008
-23.601743,-46.661976
-23.640255,-46.673716
-23.56157300000001,-46.667282
-23.528273000000002,-46.702119
-23.543118,-46.682893
-23.45807000000001,-46.530429999999996
-23.596705,-46.655875
-23.602439999999998,-46.673328999999995
-23.59061,-46.689686
-23.558698,-46.666163
-23.45807000000001,-46.530429999999996
-23.58108,-46.675809
-23.543126,-46.657577
-23.573732,-46.695918
-23.548788000000002,-46.568863
-23.566128,-46.65470300000001
-23.581488,-46.643848
-23.572058,-46.622633
-23.684864,-46.557578
-23.573732,-46.695918
-23.555487,-46.687774
-23.606607999999998,-46.671709
-23.501707999999997,-46.63492700000001
-23.56366400000001,-46.653651
-23.524928,-46.696094
-23.535223000000002,-46.682253
-23.655534,-46.594648
-23.623789000000002,-46.670633
-23.547816,-46.608007
-23.568203,-46.648063
-23.54901700000001,-46.60426
-23.460498,-46.527837
-23.570320000000002,-46.643683
-23.55805100000001,-46.659981
-23.522192999999998,-46.648512
-23.588893,-46.639482
-23.583498000000002,-46.675944
-23.523635000000002,-46.664588
-23.544693,-46.642938
-23.48183,-46.63151
-23.540588,-46.551603
-23.623104,-46.67149000000001
-23.585670999999998,-46.60525300000001
-23.510788,-46.658483000000004
-23.722154,-46.547338
-23.544693,-46.642938
-23.631755,-46.736798
-23.585107,-46.676429999999996
-23.645623,-46.710739000000004
-23.486437,-46.581702
-23.633577,-46.67993900000001
-23.563423,-46.667438
-23.622518,-46.698459
-23.571755,-46.645687
-23.604088,-46.657289
-23.568958,-46.660247999999996
-23.570713,-46.688024
-23.605823,-46.660459
-23.56366400000001,-46.653651
-23.563856,-46.699127000000004
-23.58108,-46.675809
-23.549226,-46.560068
-23.633368,-46.702024
-23.603848,-46.669809
-23.537088,-46.669647999999995
-23.566457999999997,-46.684809
-23.570320000000002,-46.643683
-23.545463,-46.571203000000004
-23.613653,-46.682429
-23.58108,-46.675809
-23.56026,-46.696531
-23.6255,-46.699209
-23.545897,-46.644531
-23.607217000000002,-46.690469
-23.590495999999998,-46.620145
-23.713329,-46.548175
-23.62695,-46.675121999999995
-23.526004999999998,-46.676297
-23.579233,-46.624153
-23.563636,-46.692945
-23.58108,-46.675809
-23.556570999999998,-46.661628
-23.546619,-46.5996
-23.521273,-46.700399
-23.551028,-46.56498
-23.563636,-46.692945
-23.466337,-46.524877000000004
-23.601743,-46.661976
-23.582843,-46.676149
-23.601743,-46.661976
-23.539288,-46.663579
-23.59061,-46.689686
-23.526004999999998,-46.676297
-23.565023,-46.654098
-23.585107,-46.676429999999996
-23.544693,-46.642938
-23.539907999999997,-46.643137
-23.531658,-46.698049
-23.562804999999997,-46.686647
-23.58108,-46.675809
-23.645623,-46.710739000000004
-23.526466,-46.732492
-23.582845000000002,-46.714180999999996
-23.58108,-46.675809
-23.539713,-46.683808
-23.540423,-46.59497800000001
-23.544693,-46.642938
-23.673196,-46.558455
-23.673196,-46.558455
-23.615854000000002,-46.627368
-23.65405,-46.532755
-23.528273000000002,-46.702119
-23.544693,-46.642938
-23.57841,-46.642501
-23.585107,-46.676429999999996
-23.651939000000002,-46.534133000000004
-23.583498000000002,-46.675944
-23.573313,-46.631888000000004
-23.566682999999998,-46.652089000000004
-23.544693,-46.642938
-23.583614999999998,-46.677578999999994
-23.54901700000001,-46.60426
-23.601573000000002,-46.63330300000001
-23.522192999999998,-46.648512
-23.613692999999998,-46.668713000000004
-23.562063000000002,-46.621878
-23.545954000000002,-46.638771999999996
-23.673196,-46.558455
-23.629435,-46.556692
-23.565587,-46.700163
-23.48183,-46.63151
-23.58108,-46.675809
-23.601743,-46.661976
-23.553665,-46.658793
-23.581488,-46.643848
-23.697426999999998,-46.552528
-23.687038,-46.557493
-23.592966,-46.636663
-23.571042000000002,-46.68739
-23.563636,-46.692945
-23.58108,-46.675809
-23.599579000000002,-46.609584999999996
-23.566682999999998,-46.652089000000004
-23.55667900000001,-46.691053000000004
-23.613692999999998,-46.668713000000004
-23.556570999999998,-46.661628
-23.566128,-46.65470300000001
-23.562063000000002,-46.621878
-23.506868,-46.673567999999996
-23.606275,-46.672114
-23.630916,-46.736519
-23.531658,-46.698049
-23.589756,-46.71565800000001
-23.551378,-46.571383000000004
-23.645164,-46.641049
-23.553878,-46.653533
-23.609473,-46.660204
-23.722154,-46.547338
-23.632503,-46.706969
-23.638605,-46.670262
-23.55805100000001,-46.659981
-23.531343,-46.71940900000001
-23.568958,-46.660247999999996
-23.545583999999998,-46.651824
-23.523635000000002,-46.664588
-23.553665,-46.658793
-23.594443,-46.673894
-23.621084,-46.639653
-23.544693,-46.642938
-23.606275,-46.672114
-23.55538,-46.561281
-23.622518,-46.698459
-23.51725,-46.616683
-23.561532,-46.663985
-23.571428,-46.661163
-23.722154,-46.547338
-23.622518,-46.698459
-23.584423,-46.647773
-23.510788,-46.658483000000004
-23.58108,-46.675809
-23.546538,-46.635358000000004
-23.573732,-46.695918
-23.603793,-46.671664
-23.570713,-46.688024
-23.596877,-46.689898
-23.640255,-46.673716
-23.592257999999998,-46.680564000000004
-23.589225,-46.717838
-23.609717,-46.666031
-23.711147,-46.550585999999996
-23.566457999999997,-46.684809
-23.582810000000002,-46.649662
-23.523004999999998,-46.704343
-23.562744,-46.66950900000001
-23.602738000000002,-46.665139
-23.557732,-46.645313
-23.550686,-46.724861
-23.562744,-46.66950900000001
-23.59061,-46.689686
-23.546619,-46.5996
-23.579168,-46.675144
-23.602595,-46.680229
-23.527407999999998,-46.674093
-23.561352,-46.675579
-23.570320000000002,-46.643683
-23.467404000000002,-46.530657
-23.596332999999998,-46.668673999999996
-23.623789000000002,-46.670633
-23.613653,-46.682429
-23.540588,-46.551603
-23.527613,-46.680605
-23.529367999999998,-46.694319
-23.581488,-46.643848
-23.559097,-46.661226
-23.561575,-46.674109
-23.555369,-46.689807
-23.631778,-46.706474
-23.460498,-46.527837
-23.460498,-46.527837
-23.655534,-46.594648
-23.546081,-46.64478
-23.682134,-46.557565000000004
-23.615854000000002,-46.627368
-23.55538,-46.561281
-23.554842999999998,-46.559382
-23.607217000000002,-46.690469
-23.562887,-46.689324
-23.512938000000002,-46.65697
-23.565843,-46.680304
-23.673939,-46.536547
-23.596332999999998,-46.668673999999996
-23.58108,-46.675809
-23.550686,-46.724861
-23.608703,-46.65945900000001
-23.661519000000002,-46.692366
-23.602763,-46.662494
-23.596705,-46.655875
-23.645164,-46.641049
-23.607344,-46.692365
-23.559197,-46.659121999999996
-23.614866,-46.573812
-23.544693,-46.642938
-23.553878,-46.653533
-23.582328,-46.68366500000001
-23.601743,-46.661976
-23.593583,-46.677951
-23.602738000000002,-46.665139
-23.587752,-46.679081
-23.553878,-46.653533
-23.539713,-46.683808
-23.564748,-46.687969
-23.673196,-46.558455
-23.559863,-46.650908
-23.580793,-46.650381
-23.546619,-46.5996
-23.60251400000001,-46.650319
-23.614494,-46.617197999999995
-23.562598,-46.668343
-23.601743,-46.661976
-23.601743,-46.661976
-23.673196,-46.558455
-23.545583999999998,-46.651824
-23.601743,-46.661976
-23.711865,-46.54358
-23.546023,-46.568483
-23.575896,-46.63120900000001
-23.625232,-46.697167
-23.594852,-46.68594
-23.538158,-46.578533
-23.609717,-46.666031
-23.559038,-46.699104
-23.570713,-46.688024
-23.573732,-46.695918
-23.66057,-46.686308000000004
-23.65405,-46.532755
-23.563636,-46.692945
-23.51538900000001,-46.695428
-23.570320000000002,-46.643683
-23.530883,-46.682663
-23.683097,-46.557902
-23.605563,-46.65943400000001
-23.545583999999998,-46.651824
-23.467893,-46.517727
-23.527613,-46.680605
-23.566682999999998,-46.652089000000004
-23.54901700000001,-46.60426
-23.54901700000001,-46.60426
-23.570320000000002,-46.643683
-23.683613,-46.55812
-23.673939,-46.536547
-23.588973,-46.683344
-23.555118,-46.658653
-23.585107,-46.676429999999996
-23.710034,-46.54867
-23.565397,-46.651534999999996
-23.585107,-46.676429999999996
-23.599324,-46.636733
-23.612888,-46.657649
-23.599878,-46.622738
-23.615854000000002,-46.627368
-23.599579000000002,-46.609584999999996
-23.546023,-46.568483
-23.633456,-46.691775
-23.652317,-46.54593300000001
-23.568958,-46.660247999999996
-23.546794000000002,-46.555988
-23.582810000000002,-46.649662
-23.539288,-46.663579
-23.54901700000001,-46.60426
-23.638605,-46.670262
-23.564253,-46.678809
-23.575896,-46.63120900000001
-23.564748,-46.687969
-23.55805100000001,-46.659981
-23.595008,-46.67445900000001
-23.559665,-46.688887
-23.630916,-46.736519
-23.58108,-46.675809
-23.697426999999998,-46.552528
-23.593218,-46.676731
-23.622518,-46.698459
-23.551378,-46.571383000000004
-23.609698,-46.663374
-23.45807000000001,-46.530429999999996
-23.534495,-46.713994
-23.557076000000002,-46.659126
-23.548263000000002,-46.685604
-23.601714,-46.660466
-23.553878,-46.653533
-23.601714,-46.660466
-23.570320000000002,-46.643683
-23.585107,-46.676429999999996
-23.62286,-46.670918
-23.60251400000001,-46.650319
-23.460498,-46.527837
-23.545478,-46.645128
-23.58108,-46.675809
-23.546538,-46.635358000000004
-23.524623000000002,-46.628845
-23.555332999999997,-46.640218
-23.570713,-46.688024
-23.544693,-46.642938
-23.585107,-46.676429999999996
-23.539488000000002,-46.669518
-23.570396,-46.66017
-23.582463,-46.678489
-23.562739,-46.664757
-23.510788,-46.658483000000004
-23.571428,-46.661163
-23.631778,-46.706474
-23.651745000000002,-46.513019
-23.62286,-46.670918
-23.592257999999998,-46.680564000000004
-23.55565,-46.598493
-23.566643,-46.677584
-23.599579000000002,-46.609584999999996
-23.645164,-46.641049
-23.570320000000002,-46.643683
-23.543118,-46.682893
-23.614494,-46.617197999999995
-23.476473000000002,-46.54651
-23.568958,-46.660247999999996
-23.460498,-46.527837
-23.603064,-46.616678
-23.540088,-46.674903
-23.510788,-46.658483000000004
-23.602738000000002,-46.665139
-23.604982999999997,-46.693719
-23.603848,-46.669809
-23.573732,-46.695918
-23.570320000000002,-46.643683
-23.601714,-46.660466
-23.566457999999997,-46.684809
-23.647204000000002,-46.540258
-23.570418,-46.657575
-23.460498,-46.527837
-23.58108,-46.675809
-23.566078,-46.650739
-23.585107,-46.676429999999996
-23.598448,-46.641063
-23.673939,-46.536547
-23.582347,-46.685018
-23.596332999999998,-46.668673999999996
-23.566078,-46.650739
-23.576488,-46.630878
-23.619035999999998,-46.69699
-23.476473000000002,-46.54651
-23.537343,-46.672148
-23.555118,-46.658653
-23.621084,-46.639653
-23.562598,-46.668343
-23.48183,-46.63151
-23.638607999999998,-46.711729
-23.603064,-46.616678
-23.445273,-46.521465
-23.558418,-46.665507
-23.582347,-46.685018
-23.566121,-46.692781
-23.546023,-46.568483
-23.486437,-46.581702
-23.603848,-46.669809
-23.697426999999998,-46.552528
-23.583208,-46.673857
-23.599579000000002,-46.609584999999996
-23.673196,-46.558455
-23.590495999999998,-46.620145
-23.573732,-46.695918
-23.622518,-46.698459
-23.573313,-46.631888000000004
-23.543126,-46.657577
-23.584963000000002,-46.644828000000004
-23.54855,-46.570468
-23.582463,-46.678489
-23.54901,-46.642322
-23.587310000000002,-46.572565000000004
-23.683613,-46.55812
-23.539713,-46.683808
-23.602738000000002,-46.665139
-23.611029000000002,-46.690721
-23.612888,-46.657649
-23.553665,-46.658793
-23.501707999999997,-46.63492700000001
-23.573327,-46.644149
-23.551143,-46.72207
-23.510788,-46.658483000000004
-23.580888,-46.680954
-23.476473000000002,-46.54651
-23.559518,-46.663323
-23.543126,-46.657577
-23.554842999999998,-46.559382
-23.587077999999998,-46.643828000000006
-23.561497,-46.563441999999995
-23.712196,-46.543347
-23.601743,-46.661976
-23.585107,-46.676429999999996
-23.524304,-46.608539
-23.585670999999998,-46.60525300000001
-23.528265,-46.733388
-23.599324,-46.636733
-23.55667900000001,-46.691053000000004
-23.668125,-46.532802000000004
-23.582908,-46.640848
-23.602738000000002,-46.665139
-23.605823,-46.660459
-23.593583,-46.677951
-23.592665,-46.626526
-23.566457999999997,-46.684809
-23.583614999999998,-46.677578999999994
-23.684864,-46.557578
-23.592966,-46.636663
-23.62695,-46.675121999999995
-23.548363000000002,-46.643347999999996
-23.673939,-46.536547
-23.556576,-46.684614
-23.460498,-46.527837
-23.543126,-46.657577
-23.49842300000001,-46.625658
-23.645623,-46.710739000000004
-23.455143,-46.557909
-23.697426999999998,-46.552528
-23.466552,-46.524627
-23.546538,-46.635358000000004
-23.652317,-46.54593300000001
-23.619035999999998,-46.69699
-23.583498000000002,-46.675944
-23.548898,-46.566565000000004
-23.585107,-46.676429999999996
-23.710034,-46.54867
-23.524928,-46.696094
-23.567398,-46.656928
-23.595303,-46.69158400000001
-23.563423,-46.667438
-23.683613,-46.55812
-23.684864,-46.557578
-23.543608,-46.653923
-23.629189,-46.705791
-23.486437,-46.581702
-23.609717,-46.666031
-23.599324,-46.636733
-23.455143,-46.557909
-23.588893,-46.639482
-23.651939000000002,-46.534133000000004
-23.48183,-46.63151
-23.561497,-46.563441999999995
-23.58108,-46.675809
-23.585107,-46.676429999999996
-23.543126,-46.657577
-23.59061,-46.689686
-23.599579000000002,-46.609584999999996
-23.532743,-46.683273
-23.506868,-46.673567999999996
-23.568203,-46.648063
-23.613453,-46.678364
-23.570384,-46.648632
-23.545954000000002,-46.638771999999996
-23.524402,-46.606761
-23.527613,-46.680605
-23.592257999999998,-46.680564000000004
-23.596705,-46.655875
-23.555487,-46.687774
-23.585107,-46.676429999999996
-23.486437,-46.581702
-23.537157999999998,-46.684872999999996
-23.56129,-46.679528999999995
-23.545954000000002,-46.638771999999996
-23.595008,-46.67445900000001
-23.615854000000002,-46.627368
-23.604982999999997,-46.693719
-23.445273,-46.521465
-23.566078,-46.650739
-23.555163,-46.675637
-23.519978,-46.672422999999995
-23.603658,-46.640972999999995
-23.584423,-46.647773
-23.655534,-46.594648
-23.565587,-46.700163
-23.604982999999997,-46.693719
-23.633456,-46.691775
-23.645164,-46.641049
-23.588973,-46.683344
-23.697426999999998,-46.552528
-23.565023,-46.654098
-23.673196,-46.558455
-23.566078,-46.650739
-23.566078,-46.650739
-23.558522,-46.662265999999995
-23.51538900000001,-46.695428
-23.673196,-46.558455
-23.63784,-46.544105
-23.564767,-46.667013
-23.603064,-46.616678
-23.545897,-46.644531
-23.599324,-46.636733
-23.58108,-46.675809
-23.631848,-46.69143
-23.454477999999998,-46.531562
-23.603788,-46.664697
-23.558418,-46.665507
-23.545583999999998,-46.651824
-23.576119,-46.687656
-23.477675,-46.601618
-23.556476,-46.656828000000004
-23.603963,-46.642313
-23.571497,-46.703694
-23.54901700000001,-46.60426
-23.460498,-46.527837
-23.587768,-46.645853
-23.556554000000002,-46.658594
-23.528273000000002,-46.702119
-23.586213,-46.680899
-23.546578,-46.653258
-23.604982999999997,-46.693719
-23.565023,-46.654098
-23.44269,-46.540017
-23.539713,-46.683808
-23.609717,-46.666031
-23.551028,-46.56498
-23.523360999999998,-46.697734000000004
-23.565825,-46.651195
-23.697426999999998,-46.552528
-23.619035999999998,-46.69699
-23.541588,-46.766919
-23.553043,-46.658743
-23.594687,-46.668290999999996
-23.544693,-46.642938
-23.568203,-46.648063
-23.599579000000002,-46.609584999999996
-23.582810000000002,-46.649662
-23.61905,-46.682533
-23.555118,-46.658653
-23.592257999999998,-46.680564000000004
-23.612888,-46.657649
-23.544282,-46.661808
-23.565397,-46.651534999999996
-23.585908,-46.677378999999995
-23.601573000000002,-46.63330300000001
-23.563423,-46.667438
-23.652357000000002,-46.658239
-23.561497,-46.563441999999995
-23.581498,-46.651137
-23.553665,-46.658793
-23.563636,-46.692945
-23.58108,-46.675809
-23.610153,-46.640712
-23.562744,-46.66950900000001
-23.673196,-46.558455
-23.54059800000001,-46.717779
-23.683613,-46.55812
-23.529328,-46.678999
-23.617418,-46.677603999999995
-23.566078,-46.650739
-23.543126,-46.657577
-23.567538,-46.658443
-23.562744,-46.66950900000001
-23.641739,-46.735405
-23.697426999999998,-46.552528
-23.571428,-46.661163
-23.588893,-46.639482
-23.711865,-46.54358
-23.645411,-46.541989
-23.613692999999998,-46.668713000000004
-23.550686,-46.724861
-23.612888,-46.657649
-23.603488,-46.667640999999996
-23.538963,-46.683958000000004
-23.613692999999998,-46.668713000000004
-23.601743,-46.661976
-23.553043,-46.658743
-23.645164,-46.641049
-23.573578,-46.648838
-23.55565,-46.598493
-23.603538,-46.679051
